Date: 2011-07-28
Station: K02

Time (s)      E (V/m)
77513.3415902  -0.05871725
77513.3415912  -0.05993799
77513.3415922  -0.06042628
77513.3415932  -0.05944969
77513.3415942  -0.05871725
77513.3415952  -0.05871725
77513.3415962  -0.05969384
77513.3415972  -0.05896140
77513.3415982  -0.05871725
77513.3415992  -0.06091457
77513.3416002  -0.05969384
77513.3416012  -0.05969384
77513.3416022  -0.05993799
77513.3416032  -0.05920555
77513.3416042  -0.05847311
77513.3416052  -0.05847311
77513.3416062  -0.05969384
77513.3416072  -0.05896140
77513.3416082  -0.05822896
77513.3416092  -0.05847311
77513.3416102  -0.05896140
77513.3416112  -0.05847311
77513.3416122  -0.05871725
77513.3416132  -0.05896140
77513.3416142  -0.05969384
77513.3416152  -0.05896140
77513.3416162  -0.05920555
77513.3416172  -0.05993799
77513.3416182  -0.05847311
77513.3416192  -0.05822896
77513.3416202  -0.05871725
77513.3416212  -0.05871725
77513.3416222  -0.05896140
77513.3416232  -0.06018213
77513.3416242  -0.06042628
77513.3416252  -0.06091457
77513.3416262  -0.05969384
77513.3416272  -0.05993799
77513.3416282  -0.05944969
77513.3416292  -0.05896140
77513.3416302  -0.05896140
77513.3416312  -0.05871725
77513.3416322  -0.05920555
77513.3416332  -0.05847311
77513.3416342  -0.05871725
77513.3416352  -0.05798481
77513.3416362  -0.05944969
77513.3416372  -0.05944969
77513.3416382  -0.05847311
77513.3416392  -0.05871725
77513.3416402  -0.05944969
77513.3416412  -0.05896140
77513.3416422  -0.05871725
77513.3416432  -0.05920555
77513.3416442  -0.05871725
77513.3416452  -0.05871725
77513.3416462  -0.05896140
77513.3416472  -0.05969384
77513.3416482  -0.05969384
77513.3416492  -0.05920555
77513.3416502  -0.05896140
77513.3416512  -0.05871725
77513.3416522  -0.05774067
77513.3416532  -0.05944969
77513.3416542  -0.05896140
77513.3416552  -0.05944969
77513.3416562  -0.05774067
77513.3416572  -0.05847311
77513.3416582  -0.05920555
77513.3416592  -0.05871725
77513.3416602  -0.05871725
77513.3416612  -0.05969384
77513.3416622  -0.06018213
77513.3416632  -0.05871725
77513.3416642  -0.05993799
77513.3416652  -0.05944969
77513.3416662  -0.05944969
77513.3416672  -0.05969384
77513.3416682  -0.05969384
77513.3416692  -0.05944969
77513.3416702  -0.05920555
77513.3416712  -0.05993799
77513.3416722  -0.05969384
77513.3416732  -0.05969384
77513.3416742  -0.05871725
77513.3416752  -0.05822896
77513.3416762  -0.05822896
77513.3416772  -0.05896140
77513.3416782  -0.05896140
77513.3416792  -0.06042628
77513.3416802  -0.05822896
77513.3416812  -0.05896140
77513.3416822  -0.05896140
77513.3416832  -0.05969384
77513.3416842  -0.06018213
77513.3416852  -0.05993799
77513.3416862  -0.06018213
77513.3416872  -0.05798481
77513.3416882  -0.05920555
77513.3416892  -0.05871725
77513.3416902  -0.05871725
77513.3416912  -0.05798481
77513.3416922  -0.05944969
77513.3416932  -0.05896140
77513.3416942  -0.06018213
77513.3416952  -0.06018213
77513.3416962  -0.05969384
77513.3416972  -0.06018213
77513.3416982  -0.05993799
77513.3416992  -0.05944969
77513.3417002  -0.05920555
77513.3417012  -0.05896140
77513.3417022  -0.05944969
77513.3417032  -0.05871725
77513.3417042  -0.05896140
77513.3417052  -0.05993799
77513.3417062  -0.06018213
77513.3417072  -0.05993799
77513.3417082  -0.05896140
77513.3417092  -0.05993799
77513.3417102  -0.05944969
77513.3417112  -0.05969384
77513.3417122  -0.05969384
77513.3417132  -0.05944969
77513.3417142  -0.05920555
77513.3417152  -0.05993799
77513.3417162  -0.05871725
77513.3417172  -0.05798481
77513.3417182  -0.05944969
77513.3417192  -0.05920555
77513.3417202  -0.05969384
77513.3417212  -0.05969384
77513.3417222  -0.05920555
77513.3417232  -0.05920555
77513.3417242  -0.05871725
77513.3417252  -0.05871725
77513.3417262  -0.05871725
77513.3417272  -0.05944969
77513.3417282  -0.05847311
77513.3417292  -0.05993799
77513.3417302  -0.05920555
77513.3417312  -0.06018213
77513.3417322  -0.05896140
77513.3417332  -0.05944969
77513.3417342  -0.05944969
77513.3417352  -0.05920555
77513.3417362  -0.05944969
77513.3417372  -0.05944969
77513.3417382  -0.05993799
77513.3417392  -0.05896140
77513.3417402  -0.05944969
77513.3417412  -0.05896140
77513.3417422  -0.05944969
77513.3417432  -0.05993799
77513.3417442  -0.05993799
77513.3417452  -0.05993799
77513.3417462  -0.06018213
77513.3417472  -0.05896140
77513.3417482  -0.05896140
77513.3417492  -0.05944969
77513.3417502  -0.05920555
77513.3417512  -0.05944969
77513.3417522  -0.05896140
77513.3417532  -0.05871725
77513.3417542  -0.05847311
77513.3417552  -0.05920555
77513.3417562  -0.05944969
77513.3417572  -0.05920555
77513.3417582  -0.05871725
77513.3417592  -0.05920555
77513.3417602  -0.05896140
77513.3417612  -0.05969384
77513.3417622  -0.05993799
77513.3417632  -0.05944969
77513.3417642  -0.05847311
77513.3417652  -0.05944969
77513.3417662  -0.05896140
77513.3417672  -0.05896140
77513.3417682  -0.05871725
77513.3417692  -0.05871725
77513.3417702  -0.05871725
77513.3417712  -0.05920555
77513.3417722  -0.05847311
77513.3417732  -0.05847311
77513.3417742  -0.05920555
77513.3417752  -0.05920555
77513.3417762  -0.05847311
77513.3417772  -0.05871725
77513.3417782  -0.05920555
77513.3417792  -0.05944969
77513.3417802  -0.05993799
77513.3417812  -0.05944969
77513.3417822  -0.05993799
77513.3417832  -0.05871725
77513.3417842  -0.05871725
77513.3417852  -0.05847311
77513.3417862  -0.05920555
77513.3417872  -0.05944969
77513.3417882  -0.06091457
77513.3417892  -0.05969384
77513.3417902  -0.05920555
77513.3417912  -0.05822896
77513.3417922  -0.05969384
77513.3417932  -0.05871725
77513.3417942  -0.05944969
77513.3417952  -0.05944969
77513.3417962  -0.05993799
77513.3417972  -0.05944969
77513.3417982  -0.05896140
77513.3417992  -0.05920555
77513.3418002  -0.05822896
77513.3418012  -0.05944969
77513.3418022  -0.05944969
77513.3418032  -0.05944969
77513.3418042  -0.05871725
77513.3418052  -0.05871725
77513.3418062  -0.05944969
77513.3418072  -0.05896140
77513.3418082  -0.05871725
77513.3418092  -0.05896140
77513.3418102  -0.05944969
77513.3418112  -0.05847311
77513.3418122  -0.05944969
77513.3418132  -0.05920555
77513.3418142  -0.05920555
77513.3418152  -0.06018213
77513.3418162  -0.05993799
77513.3418172  -0.06042628
77513.3418182  -0.05944969
77513.3418192  -0.05896140
77513.3418202  -0.05920555
77513.3418212  -0.05993799
77513.3418222  -0.05871725
77513.3418232  -0.05871725
77513.3418242  -0.05896140
77513.3418252  -0.05847311
77513.3418262  -0.05871725
77513.3418272  -0.05896140
77513.3418282  -0.05847311
77513.3418292  -0.05896140
77513.3418302  -0.05944969
77513.3418312  -0.05920555
77513.3418322  -0.06042628
77513.3418332  -0.06018213
77513.3418342  -0.05993799
77513.3418352  -0.05944969
77513.3418362  -0.05944969
77513.3418372  -0.05871725
77513.3418382  -0.05896140
77513.3418392  -0.05896140
77513.3418402  -0.05871725
77513.3418412  -0.05822896
77513.3418422  -0.05920555
77513.3418432  -0.05871725
77513.3418442  -0.05969384
77513.3418452  -0.05847311
77513.3418462  -0.06018213
77513.3418472  -0.05896140
77513.3418482  -0.05993799
77513.3418492  -0.05920555
77513.3418502  -0.05896140
77513.3418512  -0.05847311
77513.3418522  -0.06018213
77513.3418532  -0.05896140
77513.3418542  -0.05920555
77513.3418552  -0.05871725
77513.3418562  -0.05920555
77513.3418572  -0.05920555
77513.3418582  -0.05871725
77513.3418592  -0.05944969
77513.3418602  -0.05822896
77513.3418612  -0.05822896
77513.3418622  -0.05944969
77513.3418632  -0.05969384
77513.3418642  -0.05993799
77513.3418652  -0.05993799
77513.3418662  -0.05920555
77513.3418672  -0.05920555
77513.3418682  -0.05969384
77513.3418692  -0.05896140
77513.3418702  -0.05871725
77513.3418712  -0.05944969
77513.3418722  -0.05969384
77513.3418732  -0.05969384
77513.3418742  -0.05993799
77513.3418752  -0.06042628
77513.3418762  -0.06115872
77513.3418772  -0.05920555
77513.3418782  -0.05944969
77513.3418792  -0.05993799
77513.3418802  -0.05920555
77513.3418812  -0.05822896
77513.3418822  -0.05920555
77513.3418832  -0.05871725
77513.3418842  -0.06042628
77513.3418852  -0.05920555
77513.3418862  -0.05920555
77513.3418872  -0.05871725
77513.3418882  -0.05847311
77513.3418892  -0.05944969
77513.3418902  -0.06018213
77513.3418912  -0.05920555
77513.3418922  -0.05993799
77513.3418932  -0.05969384
77513.3418942  -0.05896140
77513.3418952  -0.05896140
77513.3418962  -0.05871725
77513.3418972  -0.05871725
77513.3418982  -0.05847311
77513.3418992  -0.05993799
77513.3419002  -0.06067043
77513.3419012  -0.06018213
77513.3419022  -0.05969384
77513.3419032  -0.06042628
77513.3419042  -0.05993799
77513.3419052  -0.05920555
77513.3419062  -0.06042628
77513.3419072  -0.05969384
77513.3419082  -0.05969384
77513.3419092  -0.05969384
77513.3419102  -0.05871725
77513.3419112  -0.05920555
77513.3419122  -0.05896140
77513.3419132  -0.05969384
77513.3419142  -0.06018213
77513.3419152  -0.05847311
77513.3419162  -0.06018213
77513.3419172  -0.06018213
77513.3419182  -0.05871725
77513.3419192  -0.05896140
77513.3419202  -0.05920555
77513.3419212  -0.05920555
77513.3419222  -0.05920555
77513.3419232  -0.05871725
77513.3419242  -0.05822896
77513.3419252  -0.05920555
77513.3419262  -0.05944969
77513.3419272  -0.05944969
77513.3419282  -0.05993799
77513.3419292  -0.05920555
77513.3419302  -0.05920555
77513.3419312  -0.05822896
77513.3419322  -0.05871725
77513.3419332  -0.05798481
77513.3419342  -0.05944969
77513.3419352  -0.05993799
77513.3419362  -0.05993799
77513.3419372  -0.06140287
77513.3419382  -0.06042628
77513.3419392  -0.05871725
77513.3419402  -0.05798481
77513.3419412  -0.05798481
77513.3419422  -0.05871725
77513.3419432  -0.05920555
77513.3419442  -0.05896140
77513.3419452  -0.05920555
77513.3419462  -0.05944969
77513.3419472  -0.05944969
77513.3419482  -0.05944969
77513.3419492  -0.05871725
77513.3419502  -0.05847311
77513.3419512  -0.05969384
77513.3419522  -0.05896140
77513.3419532  -0.05969384
77513.3419542  -0.05871725
77513.3419552  -0.05944969
77513.3419562  -0.05993799
77513.3419572  -0.05993799
77513.3419582  -0.05847311
77513.3419592  -0.05847311
77513.3419602  -0.05920555
77513.3419612  -0.05969384
77513.3419622  -0.05896140
77513.3419632  -0.05969384
77513.3419642  -0.06018213
77513.3419652  -0.05944969
77513.3419662  -0.05920555
77513.3419672  -0.05871725
77513.3419682  -0.05822896
77513.3419692  -0.05798481
77513.3419702  -0.05847311
77513.3419712  -0.05920555
77513.3419722  -0.05944969
77513.3419732  -0.05993799
77513.3419742  -0.05822896
77513.3419752  -0.05993799
77513.3419762  -0.05993799
77513.3419772  -0.05944969
77513.3419782  -0.05944969
77513.3419792  -0.05969384
77513.3419802  -0.05920555
77513.3419812  -0.05944969
77513.3419822  -0.05944969
77513.3419832  -0.05993799
77513.3419842  -0.05944969
77513.3419852  -0.05993799
77513.3419862  -0.05944969
77513.3419872  -0.05920555
77513.3419882  -0.05969384
77513.3419892  -0.05871725
77513.3419902  -0.05920555
77513.3419912  -0.05944969
77513.3419922  -0.05920555
77513.3419932  -0.05944969
77513.3419942  -0.06018213
77513.3419952  -0.05896140
77513.3419962  -0.05871725
77513.3419972  -0.05896140
77513.3419982  -0.05944969
77513.3419992  -0.05944969
77513.3420002  -0.05920555
77513.3420012  -0.05920555
77513.3420022  -0.05944969
77513.3420032  -0.05993799
77513.3420042  -0.05871725
77513.3420052  -0.05969384
77513.3420062  -0.05993799
77513.3420072  -0.06067043
77513.3420082  -0.06018213
77513.3420092  -0.05871725
77513.3420102  -0.05798481
77513.3420112  -0.05896140
77513.3420122  -0.05871725
77513.3420132  -0.05847311
77513.3420142  -0.05871725
77513.3420152  -0.05871725
77513.3420162  -0.05822896
77513.3420172  -0.05871725
77513.3420182  -0.05847311
77513.3420192  -0.05822896
77513.3420202  -0.05847311
77513.3420212  -0.05920555
77513.3420222  -0.05920555
77513.3420232  -0.05871725
77513.3420242  -0.05798481
77513.3420252  -0.05944969
77513.3420262  -0.05896140
77513.3420272  -0.05896140
77513.3420282  -0.05896140
77513.3420292  -0.05896140
77513.3420302  -0.05725237
77513.3420312  -0.05920555
77513.3420322  -0.05822896
77513.3420332  -0.05896140
77513.3420342  -0.05920555
77513.3420352  -0.06018213
77513.3420362  -0.06018213
77513.3420372  -0.05920555
77513.3420382  -0.06018213
77513.3420392  -0.05896140
77513.3420402  -0.05969384
77513.3420412  -0.05969384
77513.3420422  -0.05896140
77513.3420432  -0.05993799
77513.3420442  -0.05920555
77513.3420452  -0.05871725
77513.3420462  -0.05896140
77513.3420472  -0.05920555
77513.3420482  -0.05993799
77513.3420492  -0.05993799
77513.3420502  -0.06018213
77513.3420512  -0.05944969
77513.3420522  -0.05896140
77513.3420532  -0.05847311
77513.3420542  -0.05774067
77513.3420552  -0.05822896
77513.3420562  -0.05896140
77513.3420572  -0.05896140
77513.3420582  -0.05920555
77513.3420592  -0.05993799
77513.3420602  -0.05920555
77513.3420612  -0.05847311
77513.3420622  -0.05969384
77513.3420632  -0.05920555
77513.3420642  -0.05920555
77513.3420652  -0.06018213
77513.3420662  -0.05969384
77513.3420672  -0.05896140
77513.3420682  -0.05896140
77513.3420692  -0.05969384
77513.3420702  -0.05920555
77513.3420712  -0.05871725
77513.3420722  -0.05969384
77513.3420732  -0.06042628
77513.3420742  -0.05920555
77513.3420752  -0.05871725
77513.3420762  -0.05920555
77513.3420772  -0.05920555
77513.3420782  -0.05822896
77513.3420792  -0.05871725
77513.3420802  -0.05920555
77513.3420812  -0.05896140
77513.3420822  -0.05944969
77513.3420832  -0.06018213
77513.3420842  -0.05944969
77513.3420852  -0.05993799
77513.3420862  -0.05993799
77513.3420872  -0.06042628
77513.3420882  -0.05944969
77513.3420892  -0.05993799
77513.3420902  -0.05896140
77513.3420912  -0.05969384
77513.3420922  -0.05944969
77513.3420932  -0.05944969
77513.3420942  -0.05920555
77513.3420952  -0.05847311
77513.3420962  -0.05847311
77513.3420972  -0.05896140
77513.3420982  -0.05847311
77513.3420992  -0.05993799
77513.3421002  -0.06018213
77513.3421012  -0.05993799
77513.3421022  -0.05896140
77513.3421032  -0.05847311
77513.3421042  -0.05774067
77513.3421052  -0.05847311
77513.3421062  -0.05871725
77513.3421072  -0.05896140
77513.3421082  -0.05896140
77513.3421092  -0.05822896
77513.3421102  -0.05847311
77513.3421112  -0.05896140
77513.3421122  -0.05822896
77513.3421132  -0.06018213
77513.3421142  -0.05896140
77513.3421152  -0.05847311
77513.3421162  -0.05896140
77513.3421172  -0.05847311
77513.3421182  -0.05920555
77513.3421192  -0.05969384
77513.3421202  -0.05944969
77513.3421212  -0.05871725
77513.3421222  -0.05920555
77513.3421232  -0.05920555
77513.3421242  -0.05847311
77513.3421252  -0.05944969
77513.3421262  -0.05993799
77513.3421272  -0.05993799
77513.3421282  -0.05896140
77513.3421292  -0.05969384
77513.3421302  -0.05822896
77513.3421312  -0.05896140
77513.3421322  -0.05847311
77513.3421332  -0.05871725
77513.3421342  -0.06067043
77513.3421352  -0.05896140
77513.3421362  -0.05896140
77513.3421372  -0.05798481
77513.3421382  -0.05847311
77513.3421392  -0.05847311
77513.3421402  -0.05896140
77513.3421412  -0.06018213
77513.3421422  -0.06018213
77513.3421432  -0.05969384
77513.3421442  -0.05871725
77513.3421452  -0.05944969
77513.3421462  -0.05920555
77513.3421472  -0.05993799
77513.3421482  -0.05920555
77513.3421492  -0.06018213
77513.3421502  -0.05944969
77513.3421512  -0.05920555
77513.3421522  -0.05896140
77513.3421532  -0.05871725
77513.3421542  -0.05920555
77513.3421552  -0.05993799
77513.3421562  -0.05871725
77513.3421572  -0.05847311
77513.3421582  -0.05896140
77513.3421592  -0.05944969
77513.3421602  -0.05944969
77513.3421612  -0.05944969
77513.3421622  -0.06042628
77513.3421632  -0.05944969
77513.3421642  -0.05847311
77513.3421652  -0.05798481
77513.3421662  -0.05896140
77513.3421672  -0.05774067
77513.3421682  -0.05896140
77513.3421692  -0.05871725
77513.3421702  -0.05871725
77513.3421712  -0.05944969
77513.3421722  -0.05920555
77513.3421732  -0.06042628
77513.3421742  -0.05969384
77513.3421752  -0.06018213
77513.3421762  -0.05993799
77513.3421772  -0.05969384
77513.3421782  -0.05944969
77513.3421792  -0.05993799
77513.3421802  -0.05969384
77513.3421812  -0.06042628
77513.3421822  -0.05969384
77513.3421832  -0.05896140
77513.3421842  -0.05944969
77513.3421852  -0.05920555
77513.3421862  -0.05944969
77513.3421872  -0.05920555
77513.3421882  -0.05920555
77513.3421892  -0.05920555
77513.3421902  -0.05944969
77513.3421912  -0.05896140
77513.3421922  -0.05847311
77513.3421932  -0.05871725
77513.3421942  -0.05847311
77513.3421952  -0.05822896
77513.3421962  -0.05871725
77513.3421972  -0.05896140
77513.3421982  -0.05944969
77513.3421992  -0.05920555
77513.3422002  -0.06042628
77513.3422012  -0.06042628
77513.3422022  -0.05969384
77513.3422032  -0.05920555
77513.3422042  -0.05896140
77513.3422052  -0.05896140
77513.3422062  -0.05920555
77513.3422072  -0.05847311
77513.3422082  -0.05847311
77513.3422092  -0.05871725
77513.3422102  -0.05896140
77513.3422112  -0.05944969
77513.3422122  -0.05969384
77513.3422132  -0.05993799
77513.3422142  -0.06018213
77513.3422152  -0.05920555
77513.3422162  -0.05774067
77513.3422172  -0.05920555
77513.3422182  -0.05896140
77513.3422192  -0.05920555
77513.3422202  -0.05969384
77513.3422212  -0.05969384
77513.3422222  -0.05896140
77513.3422232  -0.05847311
77513.3422242  -0.05822896
77513.3422252  -0.05871725
77513.3422262  -0.05944969
77513.3422272  -0.05993799
77513.3422282  -0.05871725
77513.3422292  -0.05847311
77513.3422302  -0.05969384
77513.3422312  -0.05993799
77513.3422322  -0.06018213
77513.3422332  -0.05969384
77513.3422342  -0.05993799
77513.3422352  -0.06018213
77513.3422362  -0.06067043
77513.3422372  -0.05993799
77513.3422382  -0.06018213
77513.3422392  -0.05798481
77513.3422402  -0.05920555
77513.3422412  -0.05896140
77513.3422422  -0.05871725
77513.3422432  -0.05920555
77513.3422442  -0.05896140
77513.3422452  -0.05896140
77513.3422462  -0.05969384
77513.3422472  -0.05896140
77513.3422482  -0.05847311
77513.3422492  -0.05920555
77513.3422502  -0.05944969
77513.3422512  -0.05847311
77513.3422522  -0.05944969
77513.3422532  -0.06091457
77513.3422542  -0.06067043
77513.3422552  -0.06115872
77513.3422562  -0.05920555
77513.3422572  -0.05920555
77513.3422582  -0.05896140
77513.3422592  -0.05896140
