Date: 2011-07-28
Station: K02
Channel: 1

Time (s)      E (V/m)
77513.3416808  -0.04382431
77513.3416818  -0.04358017
77513.3416828  -0.04382431
77513.3416838  -0.04309187
77513.3416848  -0.04406846
77513.3416858  -0.04309187
77513.3416868  -0.04333602
77513.3416878  -0.04358017
77513.3416888  -0.04406846
77513.3416898  -0.04260358
77513.3416908  -0.04309187
77513.3416918  -0.04260358
77513.3416928  -0.04260358
77513.3416938  -0.04333602
77513.3416948  -0.04333602
77513.3416958  -0.04309187
77513.3416968  -0.04406846
77513.3416978  -0.04382431
77513.3416988  -0.04431261
77513.3416998  -0.04406846
77513.3417008  -0.04260358
77513.3417018  -0.04333602
77513.3417028  -0.04358017
77513.3417038  -0.04431261
77513.3417048  -0.04333602
77513.3417058  -0.04309187
77513.3417068  -0.04309187
77513.3417078  -0.04333602
77513.3417088  -0.04431261
77513.3417098  -0.04358017
77513.3417108  -0.04480090
77513.3417118  -0.04284773
77513.3417128  -0.04382431
77513.3417138  -0.04382431
77513.3417148  -0.04358017
77513.3417158  -0.04333602
77513.3417168  -0.04284773
77513.3417178  -0.04358017
77513.3417188  -0.04333602
77513.3417198  -0.04309187
77513.3417208  -0.04358017
77513.3417218  -0.04358017
77513.3417228  -0.04284773
77513.3417238  -0.04333602
77513.3417248  -0.04284773
77513.3417258  -0.04406846
77513.3417268  -0.04333602
77513.3417278  -0.04284773
77513.3417288  -0.04309187
77513.3417298  -0.04235943
77513.3417308  -0.04382431
77513.3417318  -0.04333602
77513.3417328  -0.04333602
77513.3417338  -0.04260358
77513.3417348  -0.04358017
77513.3417358  -0.04382431
77513.3417368  -0.04358017
77513.3417378  -0.04382431
77513.3417388  -0.04333602
77513.3417398  -0.04309187
77513.3417408  -0.04382431
77513.3417418  -0.04333602
77513.3417428  -0.04333602
77513.3417438  -0.04284773
77513.3417448  -0.04382431
77513.3417458  -0.04455675
77513.3417468  -0.04455675
77513.3417478  -0.04358017
77513.3417488  -0.04284773
77513.3417498  -0.04333602
77513.3417508  -0.04358017
77513.3417518  -0.04358017
77513.3417528  -0.04406846
77513.3417538  -0.04309187
77513.3417548  -0.04284773
77513.3417558  -0.04309187
77513.3417568  -0.04260358
77513.3417578  -0.04284773
77513.3417588  -0.04211529
77513.3417598  -0.04382431
77513.3417608  -0.04431261
77513.3417618  -0.04358017
77513.3417628  -0.04382431
77513.3417638  -0.04382431
77513.3417648  -0.04333602
77513.3417658  -0.04284773
77513.3417668  -0.04406846
77513.3417678  -0.04431261
77513.3417688  -0.04358017
77513.3417698  -0.04333602
77513.3417708  -0.04333602
77513.3417718  -0.04382431
77513.3417728  -0.04358017
77513.3417738  -0.04382431
77513.3417748  -0.04284773
77513.3417758  -0.04260358
77513.3417768  -0.04309187
77513.3417778  -0.04284773
77513.3417788  -0.04211529
77513.3417798  -0.04284773
77513.3417808  -0.04333602
77513.3417818  -0.04455675
77513.3417828  -0.04333602
77513.3417838  -0.04455675
77513.3417848  -0.04309187
77513.3417858  -0.04382431
77513.3417868  -0.04358017
77513.3417878  -0.04333602
77513.3417888  -0.04309187
77513.3417898  -0.04333602
77513.3417908  -0.04211529
77513.3417918  -0.04309187
77513.3417928  -0.04333602
77513.3417938  -0.04406846
77513.3417948  -0.04382431
77513.3417958  -0.04358017
77513.3417968  -0.04431261
77513.3417978  -0.04406846
77513.3417988  -0.04406846
77513.3417998  -0.04309187
77513.3418008  -0.04382431
77513.3418018  -0.04406846
77513.3418028  -0.04455675
77513.3418038  -0.04333602
77513.3418048  -0.04358017
77513.3418058  -0.04260358
77513.3418068  -0.04309187
77513.3418078  -0.04333602
77513.3418088  -0.04309187
77513.3418098  -0.04358017
77513.3418108  -0.04260358
77513.3418118  -0.04382431
77513.3418128  -0.04260358
77513.3418138  -0.04333602
77513.3418148  -0.04309187
77513.3418158  -0.04309187
77513.3418168  -0.04235943
77513.3418178  -0.04333602
77513.3418188  -0.04406846
77513.3418198  -0.04358017
77513.3418208  -0.04431261
77513.3418218  -0.04406846
77513.3418228  -0.04358017
77513.3418238  -0.04260358
77513.3418248  -0.04284773
77513.3418258  -0.04333602
77513.3418268  -0.04358017
77513.3418278  -0.04358017
77513.3418288  -0.04406846
77513.3418298  -0.04455675
77513.3418308  -0.04406846
77513.3418318  -0.04358017
77513.3418328  -0.04309187
77513.3418338  -0.04333602
77513.3418348  -0.04333602
77513.3418358  -0.04358017
77513.3418368  -0.04382431
77513.3418378  -0.04333602
77513.3418388  -0.04358017
77513.3418398  -0.04406846
77513.3418408  -0.04284773
77513.3418418  -0.04333602
77513.3418428  -0.04284773
77513.3418438  -0.04284773
77513.3418448  -0.04260358
77513.3418458  -0.04309187
77513.3418468  -0.04406846
77513.3418478  -0.04333602
77513.3418488  -0.04358017
77513.3418498  -0.04382431
77513.3418508  -0.04358017
77513.3418518  -0.04406846
77513.3418528  -0.04333602
77513.3418538  -0.04358017
77513.3418548  -0.04406846
77513.3418558  -0.04406846
77513.3418568  -0.04333602
77513.3418578  -0.04358017
77513.3418588  -0.04382431
77513.3418598  -0.04358017
77513.3418608  -0.04406846
77513.3418618  -0.04333602
77513.3418628  -0.04333602
77513.3418638  -0.04284773
77513.3418648  -0.04309187
77513.3418658  -0.04431261
77513.3418668  -0.04504505
77513.3418678  -0.04406846
77513.3418688  -0.04358017
77513.3418698  -0.04333602
77513.3418708  -0.04284773
77513.3418718  -0.04358017
77513.3418728  -0.04333602
77513.3418738  -0.04358017
77513.3418748  -0.04309187
77513.3418758  -0.04333602
77513.3418768  -0.04358017
77513.3418778  -0.04333602
77513.3418788  -0.04284773
77513.3418798  -0.04333602
77513.3418808  -0.04382431
77513.3418818  -0.04382431
77513.3418828  -0.04406846
77513.3418838  -0.04358017
77513.3418848  -0.04333602
77513.3418858  -0.04309187
77513.3418868  -0.04358017
77513.3418878  -0.04431261
77513.3418888  -0.04309187
77513.3418898  -0.04309187
77513.3418908  -0.04333602
77513.3418918  -0.04406846
77513.3418928  -0.04358017
77513.3418938  -0.04284773
77513.3418948  -0.04358017
77513.3418958  -0.04260358
77513.3418968  -0.04260358
77513.3418978  -0.04235943
77513.3418988  -0.04333602
77513.3418998  -0.04309187
77513.3419008  -0.04431261
77513.3419018  -0.04528919
77513.3419028  -0.04406846
77513.3419038  -0.04358017
77513.3419048  -0.04260358
77513.3419058  -0.04235943
77513.3419068  -0.04284773
77513.3419078  -0.04333602
77513.3419088  -0.04358017
77513.3419098  -0.04333602
77513.3419108  -0.04358017
77513.3419118  -0.04358017
77513.3419128  -0.04284773
77513.3419138  -0.04309187
77513.3419148  -0.04284773
77513.3419158  -0.04406846
77513.3419168  -0.04358017
77513.3419178  -0.04406846
77513.3419188  -0.04382431
77513.3419198  -0.04309187
77513.3419208  -0.04333602
77513.3419218  -0.04333602
77513.3419228  -0.04333602
77513.3419238  -0.04309187
77513.3419248  -0.04235943
77513.3419258  -0.04431261
77513.3419268  -0.04382431
77513.3419278  -0.04333602
77513.3419288  -0.04309187
77513.3419298  -0.04358017
77513.3419308  -0.04260358
77513.3419318  -0.04284773
77513.3419328  -0.04284773
77513.3419338  -0.04309187
77513.3419348  -0.04333602
77513.3419358  -0.04358017
77513.3419368  -0.04358017
77513.3419378  -0.04358017
77513.3419388  -0.04309187
77513.3419398  -0.04309187
77513.3419408  -0.04309187
77513.3419418  -0.04358017
77513.3419428  -0.04431261
77513.3419438  -0.04480090
77513.3419448  -0.04406846
77513.3419458  -0.04382431
77513.3419468  -0.04358017
77513.3419478  -0.04309187
77513.3419488  -0.04358017
77513.3419498  -0.04455675
77513.3419508  -0.04358017
77513.3419518  -0.04309187
77513.3419528  -0.04333602
77513.3419538  -0.04358017
77513.3419548  -0.04333602
77513.3419558  -0.04284773
77513.3419568  -0.04284773
77513.3419578  -0.04382431
77513.3419588  -0.04358017
77513.3419598  -0.04333602
77513.3419608  -0.04235943
77513.3419618  -0.04333602
77513.3419628  -0.04406846
77513.3419638  -0.04431261
77513.3419648  -0.04358017
77513.3419658  -0.04382431
77513.3419668  -0.04309187
77513.3419678  -0.04358017
77513.3419688  -0.04358017
77513.3419698  -0.04382431
77513.3419708  -0.04480090
77513.3419718  -0.04406846
77513.3419728  -0.04358017
77513.3419738  -0.04382431
77513.3419748  -0.04382431
77513.3419758  -0.04309187
77513.3419768  -0.04358017
77513.3419778  -0.04284773
77513.3419788  -0.04284773
77513.3419798  -0.04260358
77513.3419808  -0.04309187
77513.3419818  -0.04284773
77513.3419828  -0.04333602
77513.3419838  -0.04309187
77513.3419848  -0.04406846
77513.3419858  -0.04333602
77513.3419868  -0.04284773
77513.3419878  -0.04260358
77513.3419888  -0.04406846
77513.3419898  -0.04333602
77513.3419908  -0.04309187
77513.3419918  -0.04431261
77513.3419928  -0.04333602
77513.3419938  -0.04333602
77513.3419948  -0.04284773
77513.3419958  -0.04284773
77513.3419968  -0.04358017
77513.3419978  -0.04406846
77513.3419988  -0.04309187
77513.3419998  -0.04406846
77513.3420008  -0.04455675
77513.3420018  -0.04455675
77513.3420028  -0.04406846
77513.3420038  -0.04406846
77513.3420048  -0.04309187
77513.3420058  -0.04333602
77513.3420068  -0.04382431
77513.3420078  -0.04333602
77513.3420088  -0.04406846
77513.3420098  -0.04382431
77513.3420108  -0.04382431
77513.3420118  -0.04358017
77513.3420128  -0.04358017
77513.3420138  -0.04382431
77513.3420148  -0.04431261
77513.3420158  -0.04480090
77513.3420168  -0.04358017
77513.3420178  -0.04284773
77513.3420188  -0.04309187
77513.3420198  -0.04333602
77513.3420208  -0.04235943
77513.3420218  -0.04333602
77513.3420228  -0.04309187
77513.3420238  -0.04431261
77513.3420248  -0.04431261
77513.3420258  -0.04309187
77513.3420268  -0.04382431
77513.3420278  -0.04382431
77513.3420288  -0.04260358
77513.3420298  -0.04406846
77513.3420308  -0.04358017
77513.3420318  -0.04358017
77513.3420328  -0.04333602
77513.3420338  -0.04333602
77513.3420348  -0.04382431
77513.3420358  -0.04333602
77513.3420368  -0.04358017
77513.3420378  -0.04358017
77513.3420388  -0.04333602
77513.3420398  -0.04382431
77513.3420408  -0.04333602
77513.3420418  -0.04382431
77513.3420428  -0.04309187
77513.3420438  -0.04284773
77513.3420448  -0.04309187
77513.3420458  -0.04358017
77513.3420468  -0.04309187
77513.3420478  -0.04358017
77513.3420488  -0.04382431
77513.3420498  -0.04431261
77513.3420508  -0.04382431
77513.3420518  -0.04455675
77513.3420528  -0.04480090
77513.3420538  -0.04333602
77513.3420548  -0.04358017
77513.3420558  -0.04333602
77513.3420568  -0.04431261
77513.3420578  -0.04431261
77513.3420588  -0.04382431
77513.3420598  -0.04333602
77513.3420608  -0.04358017
77513.3420618  -0.04284773
77513.3420628  -0.04284773
77513.3420638  -0.04406846
77513.3420648  -0.04431261
77513.3420658  -0.04406846
77513.3420668  -0.04260358
77513.3420678  -0.04358017
77513.3420688  -0.04235943
77513.3420698  -0.04235943
77513.3420708  -0.04309187
77513.3420718  -0.04309187
77513.3420728  -0.04333602
77513.3420738  -0.04333602
77513.3420748  -0.04260358
77513.3420758  -0.04309187
77513.3420768  -0.04235943
77513.3420778  -0.04284773
77513.3420788  -0.04235943
77513.3420798  -0.04333602
77513.3420808  -0.04284773
77513.3420818  -0.04284773
77513.3420828  -0.04309187
77513.3420838  -0.04284773
77513.3420848  -0.04309187
77513.3420858  -0.04309187
77513.3420868  -0.04309187
77513.3420878  -0.04309187
77513.3420888  -0.04358017
77513.3420898  -0.04309187
77513.3420908  -0.04406846
77513.3420918  -0.04431261
77513.3420928  -0.04504505
77513.3420938  -0.04358017
77513.3420948  -0.04260358
77513.3420958  -0.04235943
77513.3420968  -0.04333602
77513.3420978  -0.04358017
77513.3420988  -0.04455675
77513.3420998  -0.04431261
77513.3421008  -0.04358017
77513.3421018  -0.04333602
77513.3421028  -0.04284773
77513.3421038  -0.04260358
77513.3421048  -0.04235943
77513.3421058  -0.04382431
77513.3421068  -0.04358017
77513.3421078  -0.04309187
77513.3421088  -0.04309187
77513.3421098  -0.04284773
77513.3421108  -0.04333602
77513.3421118  -0.04309187
77513.3421128  -0.04431261
77513.3421138  -0.04431261
77513.3421148  -0.04382431
77513.3421158  -0.04431261
77513.3421168  -0.04284773
77513.3421178  -0.04382431
77513.3421188  -0.04382431
77513.3421198  -0.04333602
77513.3421208  -0.04382431
77513.3421218  -0.04382431
77513.3421228  -0.04455675
77513.3421238  -0.04382431
77513.3421248  -0.04309187
77513.3421258  -0.04382431
77513.3421268  -0.04504505
77513.3421278  -0.04358017
77513.3421288  -0.04431261
77513.3421298  -0.04333602
77513.3421308  -0.04235943
77513.3421318  -0.04235943
77513.3421328  -0.04260358
77513.3421338  -0.04284773
77513.3421348  -0.04333602
77513.3421358  -0.04431261
77513.3421368  -0.04309187
77513.3421378  -0.04333602
77513.3421388  -0.04455675
77513.3421398  -0.04333602
77513.3421408  -0.04382431
77513.3421418  -0.04358017
77513.3421428  -0.04382431
77513.3421438  -0.04333602
77513.3421448  -0.04480090
77513.3421458  -0.04284773
77513.3421468  -0.04333602
77513.3421478  -0.04358017
77513.3421488  -0.04309187
77513.3421498  -0.04382431
77513.3421508  -0.04284773
77513.3421518  -0.04309187
77513.3421528  -0.04284773
77513.3421538  -0.04333602
77513.3421548  -0.04358017
77513.3421558  -0.04284773
77513.3421568  -0.04333602
77513.3421578  -0.04333602
77513.3421588  -0.04406846
77513.3421598  -0.04333602
77513.3421608  -0.04309187
77513.3421618  -0.04309187
77513.3421628  -0.04358017
77513.3421638  -0.04358017
77513.3421648  -0.04455675
77513.3421658  -0.04455675
77513.3421668  -0.04382431
77513.3421678  -0.04406846
77513.3421688  -0.04333602
77513.3421698  -0.04333602
77513.3421708  -0.04309187
77513.3421718  -0.04309187
77513.3421728  -0.04333602
77513.3421738  -0.04284773
77513.3421748  -0.04333602
77513.3421758  -0.04284773
77513.3421768  -0.04333602
77513.3421778  -0.04358017
77513.3421788  -0.04284773
77513.3421798  -0.04309187
77513.3421808  -0.04358017
77513.3421818  -0.04309187
77513.3421828  -0.04333602
77513.3421838  -0.04358017
77513.3421848  -0.04480090
77513.3421858  -0.04358017
77513.3421868  -0.04406846
77513.3421878  -0.04358017
77513.3421888  -0.04211529
77513.3421898  -0.04284773
77513.3421908  -0.04309187
77513.3421918  -0.04358017
77513.3421928  -0.04358017
77513.3421938  -0.04333602
77513.3421948  -0.04260358
77513.3421958  -0.04382431
77513.3421968  -0.04480090
77513.3421978  -0.04455675
77513.3421988  -0.04431261
77513.3421998  -0.04382431
77513.3422008  -0.04358017
77513.3422018  -0.04382431
77513.3422028  -0.04284773
77513.3422038  -0.04309187
77513.3422048  -0.04260358
77513.3422058  -0.04284773
77513.3422068  -0.04260358
77513.3422078  -0.04309187
77513.3422088  -0.04309187
77513.3422098  -0.04382431
77513.3422108  -0.04431261
77513.3422118  -0.04382431
77513.3422128  -0.04333602
77513.3422138  -0.04358017
77513.3422148  -0.04333602
77513.3422158  -0.04333602
77513.3422168  -0.04358017
77513.3422178  -0.04406846
77513.3422188  -0.04504505
77513.3422198  -0.04504505
77513.3422208  -0.04382431
77513.3422218  -0.04358017
77513.3422228  -0.04235943
77513.3422238  -0.04284773
77513.3422248  -0.04235943
77513.3422258  -0.04309187
77513.3422268  -0.04309187
77513.3422278  -0.04309187
77513.3422288  -0.04309187
77513.3422298  -0.04284773
77513.3422308  -0.04235943
77513.3422318  -0.04382431
77513.3422328  -0.04358017
77513.3422338  -0.04382431
77513.3422348  -0.04358017
77513.3422358  -0.04333602
77513.3422368  -0.04382431
77513.3422378  -0.04382431
77513.3422388  -0.04333602
77513.3422398  -0.04480090
77513.3422408  -0.04577748
77513.3422418  -0.04528919
77513.3422428  -0.04333602
77513.3422438  -0.04284773
77513.3422448  -0.04187114
77513.3422458  -0.04260358
77513.3422468  -0.04284773
77513.3422478  -0.04333602
77513.3422488  -0.04260358
77513.3422498  -0.04284773
77513.3422508  -0.04358017
77513.3422518  -0.04358017
77513.3422528  -0.04284773
77513.3422538  -0.04406846
77513.3422548  -0.04406846
77513.3422558  -0.04358017
77513.3422568  -0.04431261
77513.3422578  -0.04382431
77513.3422588  -0.04382431
77513.3422598  -0.04382431
77513.3422608  -0.04406846
77513.3422618  -0.04382431
77513.3422628  -0.04431261
77513.3422638  -0.04528919
77513.3422648  -0.04577748
77513.3422658  -0.04480090
77513.3422668  -0.04480090
77513.3422678  -0.04577748
77513.3422688  -0.04504505
77513.3422698  -0.04480090
77513.3422708  -0.04455675
77513.3422718  -0.04406846
77513.3422728  -0.04480090
77513.3422738  -0.04504505
77513.3422748  -0.04504505
77513.3422758  -0.04528919
77513.3422768  -0.04528919
77513.3422778  -0.04528919
77513.3422788  -0.04577748
77513.3422798  -0.04626578
77513.3422808  -0.04626578
77513.3422818  -0.04626578
77513.3422828  -0.04626578
77513.3422838  -0.04528919
77513.3422848  -0.04504505
77513.3422858  -0.04455675
77513.3422868  -0.04431261
77513.3422878  -0.04431261
77513.3422888  -0.04406846
77513.3422898  -0.04333602
77513.3422908  -0.04284773
77513.3422918  -0.04382431
77513.3422928  -0.04260358
77513.3422938  -0.04187114
77513.3422948  -0.03991797
77513.3422958  -0.03845309
77513.3422968  -0.03820894
77513.3422978  -0.03698821
77513.3422988  -0.03649991
77513.3422998  -0.03552333
77513.3423008  -0.03503504
77513.3423018  -0.03552333
77513.3423028  -0.03601162
77513.3423038  -0.03552333
77513.3423048  -0.03698821
77513.3423058  -0.03796479
77513.3423068  -0.03723235
77513.3423078  -0.03796479
77513.3423088  -0.03869723
77513.3423098  -0.04016211
77513.3423108  -0.04040626
77513.3423118  -0.04089455
77513.3423128  -0.03967382
77513.3423138  -0.04162699
77513.3423148  -0.04211529
77513.3423158  -0.04138285
77513.3423168  -0.04284773
77513.3423178  -0.04260358
77513.3423188  -0.04358017
77513.3423198  -0.04382431
77513.3423208  -0.04358017
77513.3423218  -0.04309187
77513.3423228  -0.04333602
77513.3423238  -0.04480090
77513.3423248  -0.04431261
77513.3423258  -0.04504505
77513.3423268  -0.04528919
77513.3423278  -0.04480090
77513.3423288  -0.04431261
77513.3423298  -0.04333602
77513.3423308  -0.04528919
77513.3423318  -0.04406846
77513.3423328  -0.04455675
77513.3423338  -0.04480090
77513.3423348  -0.04553334
77513.3423358  -0.04553334
77513.3423368  -0.04699822
77513.3423378  -0.04675407
77513.3423388  -0.04699822
77513.3423398  -0.04699822
77513.3423408  -0.04846310
77513.3423418  -0.04895139
77513.3423428  -0.04846310
77513.3423438  -0.04846310
77513.3423448  -0.04895139
77513.3423458  -0.04846310
77513.3423468  -0.04821895
77513.3423478  -0.04797480
77513.3423488  -0.04895139
77513.3423498  -0.04895139
